Month,Month_abbr,n_obs,p,mu1,sd1,N1,mu0,sd0,N0,mean,variance,skewness,kurtosis,I_avg,J_avg,mean_corr
1,Jan,433,0.4214427160792134,-0.8357029506016417,0.7184554261547975,172,0.6283587064159067,0.5110181925773917,261,0.011340585174997364,0.891264967112253,-0.4674887584010926,-0.43484465818568196,1.0490086143465749,1.1864196437154135,1.0383412554801108
2,Feb,395,0.5340053371317712,-0.596385459004093,1.2541776151218496,178,0.6369385831875111,0.38618209736896575,217,-0.021663037755735304,1.287979814518211,-0.8751256345108711,0.6086130629972382,1.0239395606328003,1.1303238648726635,1.0383102132758737
3,Mar,434,0.27354846687399487,-1.205651588545208,0.9414103372455568,105,0.5137253346982542,0.5273091128633344,329,0.04339241336647881,1.031893188202204,-1.0311618610903839,0.8052626324581276,0.9494281012316974,0.9722885940745175,1.0385693787677894
4,Apr,420,0.43841335316929,-0.7190002320998374,1.0281609506389062,157,0.558959415132178,0.3807320641910861,263,-0.0013151590258527746,0.9469598664576502,-1.003040939858642,0.638110359795141,0.8322419401880304,0.7477238028449751,1.0390130566297766
5,May,434,0.28550799804483123,-1.2343542114682293,0.9620992622106388,106,0.394778469084506,0.542070625804909,328,-0.07035194108951504,1.0156357788498456,-0.9850808089845301,0.7783652521871192,0.6933438132294794,0.5196202044012778,1.0396672651721703
6,Jun,420,0.20648503989174227,-1.585553533911087,1.0708551393401027,72,0.2960409258085636,0.5947946231450415,348,-0.09248018126672969,1.0976034857201413,-1.194980130307894,1.6301806106197043,0.5685883071735218,0.34916102731678833,1.0392378529343926
7,Jul,434,0.26276542563921557,-0.8673876636913148,1.2206044565118066,87,0.4366595691393981,0.4252689374931703,347,0.09400104295099454,0.8542473165365063,-1.5146508789641882,2.922326280527093,0.5123746276089751,0.28305178284649885,1.038353740386774
8,Aug,434,0.24243611176965607,-0.9955739809620503,1.3174586162950555,88,0.48408326911711924,0.46953833849246235,346,0.12536091865614374,0.9899173542212398,-1.5654198154499848,3.1210127228788993,0.5607838727862356,0.34018531838126653,1.040069276849859
9,Sep,420,0.28262833291436795,-1.1219779258062048,1.0151263782466562,105,0.5061357077009192,0.4739263523285004,315,0.04598466566764653,0.9898086051172096,-1.1967099419436957,1.2415159549922317,0.6818906354623913,0.5034862492384801,1.0405886407781635
10,Oct,434,0.2789683616620565,-1.458376562224525,0.9278621268675911,111,0.458822511885748,0.5759299711721155,323,-0.07601537279880655,1.2186736718146591,-0.9208689785438933,0.4340686282181294,0.8212208177842149,0.7293621283431336,1.0399480728020638
11,Nov,420,0.42367496871528987,-1.149318663661049,0.6953546690174549,172,0.5938683601481775,0.5783577809571921,248,-0.14467634762909592,1.1396071988210612,-0.3187067738937279,-0.7168478125849074,0.9412774745053968,0.9566557534048402,1.0391067788609247
12,Dec,434,0.4276496661661583,-0.6886267825622312,0.7299935273706006,174,0.7017496696805887,0.5361658413728346,260,0.10715564403365913,0.8655936731906821,-0.42933431922657594,-0.3784809691048885,1.0207151486746529,1.1238538473438144,1.0386048780871162
