Month,Month_abbr,n_obs,p,mu1,sd1,N1,mu0,sd0,N0,mean,variance,skewness,kurtosis,I_avg,J_avg,mean_corr
1,Jan,557,0.4937956786448263,-0.6126109905723847,0.8887358396043774,235,0.6380260494319752,0.5003072063114782,322,0.02046688352466558,0.9076948855924983,-0.5921329593067004,-0.08691214522574775,1.0124293057168474,1.1036450364843609,1.0376478713496646
2,Feb,508,0.49092892308478586,-0.6118079929633639,1.2342624659283126,210,0.6397823988351022,0.3852752797581299,298,0.02534047564621611,1.2149387388647241,-0.9701146262180784,0.7924384774706579,0.9868285385470292,1.0484891754454473,1.0376246372322966
3,Mar,558,0.40454776063225373,-0.6629910543359552,1.1087486108555897,173,0.5539538862912619,0.43716857751903276,385,0.06164153574777026,0.9678663030906085,-1.0459331176499713,1.0332382970271823,0.9168909572046726,0.9055435538502937,1.0378557174351584
4,Apr,540,0.4385258923310646,-0.7431892022707284,1.0476032470029506,199,0.546210717547129,0.38753080256216826,341,-0.019224532862600008,0.9749475297047661,-1.0046419314901724,0.6565372570108057,0.8098672409264293,0.7069618322498277,1.0382074754883988
5,May,558,0.4127895947634802,-0.8638043417916144,1.28536937431572,174,0.38169318365624133,0.4742572531709108,384,-0.13243523515229638,1.1900933855479443,-1.0585908086859581,1.2553079955642499,0.6866504437710402,0.5086187630479558,1.0386290933975402
6,Jun,540,0.3754595016518928,-0.7361534442689445,1.2751067979863555,149,0.35112232481785105,0.45596703635307845,391,-0.05710569360165563,1.0175106033135026,-1.1298388656987999,1.804796683139065,0.5808955041125359,0.3636829587848124,1.0381580134544497
7,Jul,558,0.3713085915900206,-0.5568961464017255,1.1525644899722651,151,0.4615328836525457,0.35897762228861707,407,0.0833814348687035,0.8163863251913512,-1.2458736908462884,2.033933160398795,0.5382088511664314,0.31190950010449675,1.0376800460702036
8,Aug,558,0.3546680020959711,-0.5715607958333359,1.2296739360448194,147,0.5009096645423574,0.3566242694103848,411,0.12053870905396388,0.8816212073252951,-1.3311407554962564,2.3670089829388425,0.5840974113835274,0.3682746216454558,1.038964274917705
9,Sep,540,0.4178898791936226,-0.5982153496839333,1.1525193631746105,170,0.5379836081519767,0.391338448340101,370,0.06317756292200832,0.9582645576608625,-1.1012106386051965,1.2906103063622147,0.6910509756894138,0.5159325930676107,1.0394088200063432
10,Oct,558,0.4235791134037691,-0.8062415671822003,1.2066965519371973,184,0.5103623088770829,0.47261765890791213,374,-0.04732359364807409,1.168772084529603,-1.0082762877641231,0.9154080773350621,0.814167216953365,0.7155397758045203,1.038970649466512
11,Nov,540,0.5015309705747947,-0.23530696297326717,1.0946208443920107,197,-0.05484695874440993,1.0318856513769517,343,-0.14535323981524026,1.1398370140773917,-0.01483350409271967,0.010156327555134848,0.9203077910780625,0.9130837653118921,1.0382984647814486
12,Dec,558,0.5045595611139324,-0.03262272450898958,0.9683181619624319,191,0.12810958544480905,0.8674696544136932,367,0.04701056167769189,0.8523741548369983,-0.0283459244916911,0.0351744057672696,0.9896836330127213,1.055070339510381,1.0378732507165824
