Month,Month_abbr,n_obs,p,mu1_raw,mu1,sd1,N1,mu0_raw,mu0,sd0,N0,mean,variance,skewness,kurtosis,I_avg,J_avg,mean_corr
1,Jan,557,0.49695912206098064,-0.07212637979505432,-0.07484178446249558,1.0142937906828624,142,0.024007628286872522,0.024911464388027268,0.9438531385994559,415,-0.02466182258345909,0.9618934683188989,-0.010939914785656538,0.015421725225514216,1.0124293057168454,1.1036450364843569,1.0376478713496646
2,Feb,508,0.49058478574601877,-0.5904482027124867,-0.6126636021440055,1.234181429282319,210,0.6165629083079068,0.6397608640638816,0.38551922090120605,298,0.025340475646213334,1.2149751950642167,-0.9706818064900867,0.7928401596360306,0.9868285385470267,1.0484891754454417,1.0376246372322966
3,Mar,558,0.39941335627086827,-0.6511226902196104,-0.6757714067961843,1.1077188062232286,169,0.5319137001476226,0.5520496748803007,0.44040270066207593,389,0.06164153574776793,0.9682163599727824,-1.0519075308725208,1.044874806114061,0.9168909572046691,0.9055435538502868,1.0378557174351586
4,Apr,540,0.438316943808555,-0.7152986609215041,-0.7426284169755469,1.0484925213674365,199,0.5252258837650048,0.5452934388448287,0.38819800895903944,341,-0.019224532862600785,0.9748766792251085,-1.004899466301588,0.66098168111,0.8098672409264246,0.7069618322498196,1.0382074754883988
5,May,558,0.4037850299186854,-0.8526841062230304,-0.8856225202009179,1.2862573518676992,168,0.36361284999287474,0.3776588847357953,0.48188451441361363,390,-0.1324352351522945,1.1906904474846134,-1.0706191268214007,1.2832268690186721,0.6866504437710342,0.508618763047947,1.0386290933975402
6,Jun,540,0.3761332873759379,-0.7076704150084564,-0.7346737122256654,1.2747796006890173,150,0.33848841400691404,0.35140445946276533,0.45551244294527565,390,-0.05710569360165235,1.0174808082459192,-1.128581011664884,1.8011487446072794,0.5808955041125288,0.36368295878480356,1.0381580134544501
7,Jul,558,0.3696075459200434,-0.539055091596235,-0.5593667122819589,1.1540655296431583,151,0.4435213831092633,0.46023328925794077,0.3604524805252286,407,0.08338143486870603,0.816393379843669,-1.2485921298333715,2.048220465819453,0.5382088511664245,0.31190950010448876,1.0376800460702036
8,Aug,558,0.3564255740882876,-0.5462970717637902,-0.5675831410547318,1.2287035390090602,148,0.48282278013040153,0.5016356196719333,0.3552164543211352,410,0.12053870905396424,0.8815466187181036,-1.3271973118023268,2.354228690878154,0.5840974113835221,0.36827462164544916,1.0389642749177053
9,Sep,540,0.41469039355664006,-0.5829115091956127,-0.6058833639411286,1.1522832596442176,169,0.5168375978469257,0.5372055577129862,0.3937267074667451,371,0.06317756292200599,0.9584966790753136,-1.1061362063080693,1.298664769273226,0.6910509756894102,0.5159325930676056,1.0394088200063434
10,Oct,558,0.4127590171345836,-0.8053270930070497,-0.8367112128545128,1.2017470946503572,183,0.4884834168496069,0.5075199328578571,0.48082565833039104,375,-0.04732359364807592,1.169857753519198,-1.018253203211209,0.9254620791359107,0.8141672169533627,0.7155397758045166,1.0389706494665123
11,Nov,540,0.49695912206098064,-0.07212637979505432,-0.07488870941144861,1.0142937906828624,189,0.024007628286872522,0.024927083593303423,0.9438531385994559,351,-0.024677285266158717,0.9618965886727131,-0.010946722729583306,0.015421608569508471,0.9203077910780606,0.9130837653118888,1.0382984647814488
12,Dec,558,0.49695912206098064,-0.07212637979505432,-0.07485804026031186,1.0142937906828624,146,0.024007628286872522,0.024916875212091762,0.9438531385994559,412,-0.024667179184782492,0.9618945490542462,-0.010942273212722292,0.015421684826306237,0.9896836330127197,1.0550703395103778,1.0378732507165824
